amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
3152.92,18,QR,INDIVIDUAL,0,3602.96,3125.02,6129.39,0,2,11,0.099,0,0,0,0,1.01,0,0
5945.2,16,QR,INDIVIDUAL,0,5835.65,6348.53,11239.65,1,3,14,0.16,0,0,0,0,0.94,0,0
8520.55,11,MANUAL,MERCHANT,0,8009.58,7221.41,13999.91,0,6,7,0.24,0,0,0,0,1.18,0,0
4311.49,2,MANUAL,MERCHANT,0,3167.32,3443.74,6104.23,0,4,9,0.094,0,1,0,0,1.25,0,0
35779.71,11,MANUAL,INDIVIDUAL,0,37049.34,34598.15,68163.99,0,4,14,0.081,0,0,0,0,1.03,0,0
3218.19,23,QR,INDIVIDUAL,1,4128.69,3885.84,7141.84,2,3,11,0.398,0,0,0,0,0.83,0,0
16159.62,10,QR,MERCHANT,1,14607.29,12257.68,22246.23,1,3,14,0.05,0,0,0,0,1.32,0,0
10207.24,20,QR,MERCHANT,0,9287.44,8703.62,12308.45,1,2,12,0.174,0,0,0,0,1.17,0,0
682.73,16,MANUAL,MERCHANT,0,696.47,639.07,1343.83,0,4,13,0.066,0,0,0,0,1.07,0,0
13956.16,4,MANUAL,INDIVIDUAL,0,14029.82,12966.54,16307.41,0,3,6,0.038,0,1,0,0,1.08,0,0
9571.55,7,MANUAL,MERCHANT,0,8636.18,7970.9,13867.6,0,1,5,0.042,0,0,0,0,1.2,0,0
4034.88,5,MANUAL,MERCHANT,0,3412.03,3477.24,4873.63,3,8,6,0.153,0,1,1,1,1.16,0,0
5074.51,3,MANUAL,INDIVIDUAL,0,6260.31,5236.93,7433.93,1,5,0,0.233,0,1,0,0,0.97,0,0
5673.22,12,MANUAL,INDIVIDUAL,1,4956.78,4783.01,9558.99,0,2,12,0.288,0,0,0,0,1.19,0,0
12553.79,20,MANUAL,MERCHANT,0,13564.76,15051.81,17007.05,0,6,7,0.141,0,0,0,0,0.83,0,0
2510.48,18,QR,INDIVIDUAL,0,2326.68,2470.58,3076.16,0,2,6,0.117,0,0,0,0,1.02,0,0
15174.96,6,QR,INDIVIDUAL,0,11354.54,11287.16,22383.03,0,2,9,0.014,0,0,0,0,1.34,0,0
1372.44,10,QR,INDIVIDUAL,0,1618.84,1460.12,2942.74,1,4,10,0.275,0,0,0,0,0.94,0,0
746.86,19,QR,MERCHANT,0,812.92,710.27,1473.5,3,4,1,0.137,0,0,0,1,1.05,0,0
6211.37,9,QR,INDIVIDUAL,0,6453.11,5503.42,10779.84,0,6,7,0.283,0,0,0,0,1.13,0,0
11306.39,14,MANUAL,MERCHANT,1,11584.53,10801.74,19951.99,0,2,5,0.197,0,0,0,0,1.05,0,0
3097.58,14,QR,INDIVIDUAL,0,2430.22,2337.72,4644.05,2,7,1,0.127,0,0,0,0,1.32,0,0
474.47,22,MANUAL,INDIVIDUAL,1,602.96,524.34,731.87,0,4,13,0.292,0,0,0,0,0.9,0,0
951.61,9,MANUAL,MERCHANT,0,1035.12,956.77,1415.53,0,1,14,0.166,0,0,0,0,0.99,0,0
5391.91,3,QR,MERCHANT,0,5293.54,5135.65,7629.16,1,3,0,0.282,0,1,0,0,1.05,0,0
3608.15,0,QR,INDIVIDUAL,1,2864.58,2623.37,4193.26,0,0,10,0.068,0,1,0,0,1.37,0,0
11566.32,11,MANUAL,MERCHANT,0,8201.63,8946.8,15932.92,1,7,7,0.34,0,0,0,0,1.29,0,0
3887.93,8,MANUAL,INDIVIDUAL,0,4009.61,3572.34,7686.11,2,4,3,0.252,0,0,0,0,1.09,0,0
1869.58,10,MANUAL,MERCHANT,0,2048.69,1896.54,3232.45,1,5,1,0.103,0,0,0,0,0.99,0,0
4808.66,14,QR,INDIVIDUAL,0,3115.12,3439.22,4218.85,0,7,6,0.201,0,0,0,0,1.4,1,0
9082.01,6,QR,INDIVIDUAL,0,7416.54,6523.64,10601.95,1,3,2,0.015,1,0,0,0,1.39,0,1
12284.71,7,MANUAL,INDIVIDUAL,0,10609.72,10869.2,19015.88,0,1,11,0.104,0,0,0,0,1.13,0,0
3294.77,4,QR,MERCHANT,1,2782.64,2961.8,4943.4,0,1,6,0.163,0,1,0,0,1.11,0,1
3868.73,1,MANUAL,MERCHANT,0,3301.12,3320.63,5998.27,0,2,12,0.148,0,1,0,0,1.16,0,0
7341.84,1,QR,MERCHANT,0,6623.3,5955.59,13223.26,5,9,10,0.105,0,1,0,1,1.23,0,0
1856.14,9,QR,INDIVIDUAL,0,1516.69,1681.31,2039.76,1,4,7,0.269,0,0,0,0,1.1,0,1
7066.33,16,QR,MERCHANT,1,9479.65,8159.74,18477.06,0,2,9,0.17,0,0,0,0,0.87,0,0
2954.73,12,QR,INDIVIDUAL,0,2751.19,2609.8,3752.88,2,6,6,0.034,0,0,0,0,1.13,0,0
3401.53,8,QR,MERCHANT,0,2943.79,2871.44,3610.89,0,2,9,0.061,0,0,0,0,1.18,0,0
3649.73,15,MANUAL,MERCHANT,1,3732.16,3123.13,5240.89,1,4,3,0.465,0,0,0,0,1.17,0,1
4091.35,6,QR,MERCHANT,0,4669.01,4199.77,7236.15,1,2,2,0.132,0,0,0,0,0.97,0,0
20381.96,11,MANUAL,INDIVIDUAL,0,14764.38,15550.89,23564.51,0,3,5,0.247,0,0,0,0,1.31,0,1
2387.3,3,QR,MERCHANT,0,2789.33,2375.21,5215.87,0,2,7,0.204,0,1,0,0,1.0,0,0
2500.52,20,QR,MERCHANT,0,3114.65,2785.59,4004.89,0,2,7,0.092,1,0,0,0,0.9,0,0
13387.33,3,QR,INDIVIDUAL,0,15162.07,14813.35,22393.52,0,3,10,0.131,0,1,0,0,0.9,0,0
5432.86,2,MANUAL,INDIVIDUAL,1,4168.78,3987.2,8314.07,1,7,9,0.055,0,1,0,0,1.36,0,0
7264.83,8,MANUAL,INDIVIDUAL,0,6824.08,5831.91,10289.72,0,1,6,0.06,0,0,0,0,1.25,0,0
1440.54,6,MANUAL,INDIVIDUAL,1,1059.6,1115.56,1905.77,3,6,13,0.3,0,0,0,1,1.29,0,0
4545.04,1,MANUAL,INDIVIDUAL,0,4388.84,3866.27,8147.05,1,1,7,0.243,0,1,0,0,1.18,0,0
7550.27,10,QR,INDIVIDUAL,0,8494.55,8755.86,12058.3,0,6,11,0.039,0,0,0,0,0.86,0,0
1984.39,17,QR,MERCHANT,0,2119.8,1936.41,3304.93,1,2,3,0.072,0,0,0,0,1.02,0,0
6410.19,6,QR,MERCHANT,0,8792.44,7542.9,15742.46,0,1,14,0.392,0,0,0,0,0.85,0,0
3029.16,14,QR,INDIVIDUAL,0,2305.41,2505.1,3858.14,1,3,4,0.168,0,0,1,0,1.21,0,1
2036.77,19,QR,INDIVIDUAL,1,1652.65,1564.45,2217.91,0,5,2,0.01,0,0,1,0,1.3,0,0
9062.25,21,QR,MERCHANT,0,8872.13,7525.17,9898.87,0,2,5,0.069,0,0,0,0,1.2,0,0
10138.77,21,MANUAL,MERCHANT,0,10168.96,10124.24,20039.31,0,2,1,0.225,0,0,0,0,1.0,0,0
4088.18,17,MANUAL,MERCHANT,1,5518.64,4675.61,6767.21,2,7,6,0.011,0,0,0,0,0.87,0,0
5462.35,9,QR,MERCHANT,1,5301.52,5459.82,6995.35,3,5,11,0.09,0,0,0,1,1.0,0,0
11993.62,17,QR,MERCHANT,0,8934.88,8601.83,11917.78,0,4,11,0.075,0,0,0,0,1.39,1,0
2550.54,4,QR,INDIVIDUAL,1,2159.0,2041.34,4272.81,1,3,6,0.073,0,1,0,0,1.25,0,0
4982.68,11,QR,MERCHANT,1,4818.78,4574.12,6993.47,2,4,4,0.31,0,0,0,0,1.09,0,0
2571.62,2,QR,MERCHANT,0,2404.04,2060.55,3053.08,1,2,7,0.125,0,1,0,0,1.25,0,0
1455.91,20,QR,MERCHANT,0,1438.26,1390.27,2541.84,0,2,10,0.29,0,0,0,0,1.05,0,1
2552.47,22,QR,MERCHANT,0,2696.65,2578.66,4968.63,1,2,13,0.21,0,0,0,0,0.99,0,0
1322.86,16,QR,MERCHANT,1,1610.05,1382.12,2937.52,0,4,10,0.241,0,0,0,0,0.96,0,0
5340.1,19,QR,INDIVIDUAL,0,4920.75,4218.91,8613.05,0,0,7,0.012,0,0,0,0,1.27,0,0
1817.17,19,QR,MERCHANT,0,1667.72,1585.85,3004.22,0,2,0,0.026,0,0,0,0,1.15,0,0
1035.51,3,QR,MERCHANT,1,767.37,746.27,1470.15,2,5,14,0.044,0,1,1,0,1.39,0,0
7104.16,2,MANUAL,MERCHANT,1,6771.38,6696.06,11893.45,0,2,14,0.041,0,1,0,0,1.06,0,0
6700.29,19,QR,INDIVIDUAL,0,7395.85,6325.34,11408.38,0,3,7,0.018,0,0,0,0,1.06,0,0
2704.74,6,QR,MERCHANT,1,2547.43,2186.35,4001.9,1,2,4,0.194,0,0,0,0,1.24,0,0
6856.01,13,MANUAL,INDIVIDUAL,0,6087.99,6066.46,10271.61,1,5,4,0.091,0,0,0,0,1.13,0,1
1762.54,18,QR,MERCHANT,0,1411.92,1470.37,2196.44,2,7,13,0.057,0,0,0,0,1.2,0,0
2604.29,9,QR,MERCHANT,0,2195.83,2066.27,4173.68,0,3,1,0.089,0,0,0,0,1.26,0,0
5253.22,8,QR,MERCHANT,1,7250.4,6525.28,11016.51,0,5,10,0.056,0,0,0,0,0.8,0,0
9231.91,12,QR,INDIVIDUAL,1,7324.39,6812.3,10379.19,1,5,9,0.069,1,0,0,0,1.35,0,0
2580.67,23,MANUAL,MERCHANT,0,1798.44,1846.05,2675.26,0,1,3,0.265,0,0,0,0,1.4,0,0
2129.58,7,MANUAL,INDIVIDUAL,0,2297.83,2530.4,2903.17,2,4,14,0.132,0,0,0,0,0.84,0,0
8815.41,4,MANUAL,INDIVIDUAL,1,9031.55,8432.95,14524.87,0,2,3,0.193,0,1,0,0,1.05,0,0
6319.64,18,QR,INDIVIDUAL,1,7270.72,7374.35,11364.61,0,2,13,0.262,0,0,0,0,0.86,0,0
4162.42,1,QR,MERCHANT,0,4383.66,3891.52,6838.08,1,3,6,0.081,0,1,0,0,1.07,0,0
10540.78,3,QR,MERCHANT,0,6923.44,7558.27,11639.32,0,1,11,0.057,0,1,0,0,1.39,0,1
21000.57,13,QR,MERCHANT,0,26889.28,22758.49,47495.86,3,4,7,0.056,1,0,1,1,0.92,0,0
5061.03,1,QR,INDIVIDUAL,0,3982.37,4330.67,7876.3,0,2,2,0.168,0,1,0,0,1.17,0,0
2141.19,10,QR,INDIVIDUAL,1,1659.19,1675.03,2296.59,0,3,9,0.368,0,0,0,0,1.28,0,0
5696.33,8,QR,MERCHANT,0,3843.83,4071.23,5942.45,0,3,7,0.319,0,0,0,0,1.4,0,0
1740.73,17,QR,INDIVIDUAL,1,2525.26,2110.39,3376.79,0,4,12,0.141,0,0,0,0,0.82,0,0
11136.09,3,QR,MERCHANT,0,9391.44,10412.0,14562.13,0,4,0,0.303,0,1,0,0,1.07,0,0
1936.26,6,QR,MERCHANT,0,1653.21,1742.75,2611.76,1,4,2,0.012,0,0,0,0,1.11,0,0
3060.01,2,QR,MERCHANT,0,2704.5,2843.9,3208.45,2,5,3,0.062,0,1,0,0,1.08,0,1
1713.15,16,QR,MERCHANT,0,1581.74,1395.89,2247.55,1,2,4,0.113,0,0,0,0,1.23,0,0
4289.63,5,QR,MERCHANT,1,4210.77,3625.95,7212.95,0,4,11,0.118,0,1,0,0,1.18,0,0
4428.02,0,MANUAL,MERCHANT,0,3815.64,3216.68,4775.05,0,1,8,0.335,0,1,0,0,1.38,0,0
7103.77,10,QR,INDIVIDUAL,0,5687.0,6099.76,8446.23,1,4,2,0.058,0,0,0,0,1.16,0,0
4054.89,1,QR,MERCHANT,0,3975.91,4228.29,5459.97,0,2,14,0.18,0,1,0,0,0.96,0,0
3795.76,5,QR,INDIVIDUAL,0,3436.23,2865.62,3810.17,0,4,14,0.099,0,1,0,0,1.32,0,0
2172.23,17,QR,INDIVIDUAL,0,1922.42,2106.29,3078.52,1,2,4,0.076,0,0,0,0,1.03,0,0
2813.79,14,QR,MERCHANT,0,2273.67,2099.89,3697.25,1,3,6,0.209,0,0,0,0,1.34,0,0
1039.38,10,QR,MERCHANT,1,867.57,895.18,1454.88,1,5,8,0.085,0,0,1,0,1.16,0,0
12763.32,12,QR,MERCHANT,0,10784.92,9369.68,16371.3,0,3,10,0.036,0,0,0,0,1.36,0,0
3344.69,4,QR,INDIVIDUAL,0,2628.52,2909.37,3912.69,1,5,12,0.115,0,1,0,0,1.15,0,0
15940.64,19,QR,MERCHANT,1,13071.33,13879.1,23017.68,0,3,4,0.148,0,0,0,0,1.15,0,0
3265.19,7,MANUAL,INDIVIDUAL,1,2449.15,2470.29,4698.56,0,3,14,0.408,0,0,0,0,1.32,0,0
657.27,14,MANUAL,MERCHANT,0,681.93,656.36,1027.89,3,4,8,0.081,0,0,0,1,1.0,0,0
2427.57,17,QR,MERCHANT,0,1930.88,1876.27,3212.69,0,4,8,0.132,0,0,0,0,1.29,0,0
3632.42,10,QR,MERCHANT,1,3198.71,2800.62,5737.53,0,4,12,0.028,0,0,0,0,1.3,0,0
3861.52,1,QR,MERCHANT,0,3129.43,3353.66,4988.38,1,3,10,0.134,0,1,0,0,1.15,0,0
6695.25,11,QR,INDIVIDUAL,0,6003.3,5423.19,6653.68,0,5,8,0.077,0,0,0,0,1.23,1,0
4257.73,19,MANUAL,MERCHANT,0,4368.0,3948.31,7044.07,1,7,4,0.161,0,0,0,0,1.08,0,0
2688.41,16,QR,MERCHANT,0,2574.65,2147.41,4162.67,2,5,14,0.112,0,0,0,0,1.25,0,0
1598.0,18,MANUAL,INDIVIDUAL,1,1677.48,1538.72,3173.48,2,5,14,0.094,0,0,0,0,1.04,0,0
2525.69,23,QR,MERCHANT,0,1891.01,1891.51,3550.16,0,6,8,0.015,0,0,0,0,1.33,0,0
6273.4,8,MANUAL,INDIVIDUAL,0,7681.25,7700.41,8643.73,1,3,4,0.031,0,0,0,0,0.81,0,0
7883.85,13,MANUAL,MERCHANT,1,7064.28,6444.95,13621.58,0,6,3,0.288,0,0,0,0,1.22,0,0
1985.31,2,MANUAL,INDIVIDUAL,0,2372.82,2176.59,3428.03,0,3,2,0.26,0,1,0,0,0.91,0,0
9011.86,22,QR,MERCHANT,1,9101.25,8156.17,13910.75,3,4,1,0.098,0,0,1,1,1.1,0,1
6076.34,19,QR,MERCHANT,0,7264.89,6651.37,8889.85,3,7,8,0.226,0,0,0,1,0.91,0,0
1638.64,12,QR,MERCHANT,0,1285.11,1345.58,2445.05,2,3,0,0.225,0,0,0,0,1.22,0,0
4546.14,14,MANUAL,INDIVIDUAL,0,4004.94,3876.7,5428.88,1,5,13,0.147,0,0,0,0,1.17,0,0
5078.6,18,MANUAL,INDIVIDUAL,1,4201.4,4335.41,5882.49,1,4,2,0.125,0,0,0,0,1.17,0,0
1396.89,20,MANUAL,INDIVIDUAL,0,1168.38,1058.23,2072.4,1,5,13,0.055,0,0,0,0,1.32,0,0
1071.94,3,QR,MERCHANT,1,994.99,883.86,1268.25,0,3,7,0.009,0,1,0,0,1.21,0,0
5577.17,7,QR,INDIVIDUAL,0,5668.39,5352.13,10063.76,1,3,10,0.071,0,0,0,0,1.04,0,0
2419.1,17,QR,INDIVIDUAL,0,2691.8,2354.28,4387.04,2,3,8,0.199,0,0,0,0,1.03,0,0
14198.5,13,QR,INDIVIDUAL,1,16989.97,14641.44,29456.86,0,3,5,0.434,0,0,0,0,0.97,0,0
17136.39,0,QR,MERCHANT,0,15666.89,13751.82,20269.01,1,4,10,0.296,0,1,0,0,1.25,0,0
5568.0,7,QR,INDIVIDUAL,1,5399.43,4900.17,7163.54,0,2,12,0.431,0,0,0,0,1.14,0,0
8574.66,7,MANUAL,INDIVIDUAL,0,7046.46,7141.34,12764.05,1,5,2,0.14,0,0,0,0,1.2,0,0
1448.86,18,QR,MERCHANT,1,1707.78,1646.13,3261.75,0,2,11,0.028,0,0,0,0,0.88,0,0
1098.05,0,MANUAL,MERCHANT,0,1529.71,1311.83,2911.95,2,3,8,0.169,0,1,0,0,0.84,0,0
3205.83,3,QR,INDIVIDUAL,1,2265.04,2310.55,3977.87,2,4,7,0.166,0,1,0,0,1.39,0,0
1143.78,2,QR,INDIVIDUAL,0,1364.05,1244.49,1589.58,0,2,14,0.078,0,1,0,0,0.92,0,0
4802.41,17,QR,MERCHANT,0,6282.49,5440.58,9362.43,3,4,10,0.132,0,0,0,1,0.88,0,0
1798.47,5,QR,MERCHANT,0,1692.04,1417.86,2407.61,0,1,10,0.265,0,1,0,0,1.27,0,0
4321.73,18,MANUAL,MERCHANT,1,3589.98,3460.68,7098.86,2,2,5,0.277,0,0,0,0,1.25,0,0
3115.7,11,QR,MERCHANT,1,4463.27,3861.07,8703.12,1,2,13,0.241,0,0,0,0,0.81,0,0
6461.5,22,QR,MERCHANT,0,6886.72,7204.4,12491.33,0,4,9,0.111,0,0,0,0,0.9,0,0
4883.93,17,QR,MERCHANT,0,6524.47,6064.09,12865.1,0,2,9,0.286,0,0,0,0,0.81,0,0
2531.25,3,QR,INDIVIDUAL,1,3062.32,2676.75,5692.18,2,6,8,0.03,0,1,0,0,0.95,0,0
1062.58,7,MANUAL,MERCHANT,1,1022.15,1132.24,1531.83,1,4,7,0.274,0,0,0,0,0.94,0,0
4214.39,18,QR,MERCHANT,1,5068.62,5019.23,9612.58,1,2,9,0.163,0,0,0,0,0.84,0,0
758.82,16,QR,MERCHANT,1,873.37,782.33,991.94,0,3,13,0.19,0,0,0,0,0.97,0,0
11175.69,20,QR,INDIVIDUAL,0,11916.87,12508.83,18567.17,1,3,4,0.204,0,0,0,0,0.89,0,1
5860.8,22,QR,INDIVIDUAL,1,7848.19,6575.17,12165.83,1,3,2,0.01,1,0,0,0,0.89,0,0
7773.67,20,QR,INDIVIDUAL,1,10758.86,9194.07,13123.69,1,7,14,0.017,0,0,0,0,0.85,0,0
1521.52,15,MANUAL,MERCHANT,0,1205.23,1105.17,2398.05,0,2,11,0.065,0,0,0,0,1.38,0,0
5016.43,5,MANUAL,MERCHANT,1,4446.03,4604.88,5697.41,1,2,1,0.316,0,1,1,0,1.09,0,1
1998.31,0,MANUAL,MERCHANT,0,2693.98,2463.49,4619.02,0,2,1,0.072,0,1,0,0,0.81,0,0
4163.71,17,MANUAL,MERCHANT,0,4931.69,4506.26,8584.32,1,4,14,0.168,0,0,0,0,0.92,0,0
1482.38,10,QR,INDIVIDUAL,0,1714.64,1562.52,2931.59,2,3,1,0.05,0,0,0,0,0.95,0,0
3377.54,0,QR,MERCHANT,0,3137.44,3212.18,4971.05,0,1,4,0.015,0,1,0,0,1.05,0,0
1052.92,18,MANUAL,MERCHANT,0,1162.39,1093.78,1998.4,0,3,9,0.135,0,0,0,0,0.96,0,0
3152.57,2,QR,MERCHANT,0,3088.77,3212.3,3577.3,0,2,11,0.191,0,1,0,0,0.98,0,0
828.86,19,QR,MERCHANT,1,624.95,663.53,796.49,2,4,14,0.193,0,0,0,0,1.25,1,0
17542.86,14,QR,MERCHANT,0,12944.21,12820.02,14586.04,3,7,11,0.069,0,0,0,1,1.37,1,0
4206.41,5,MANUAL,MERCHANT,0,2971.07,3152.73,4399.37,0,5,13,0.191,0,1,0,0,1.33,0,0
3659.61,1,QR,MERCHANT,0,3527.49,3270.58,4667.56,0,3,8,0.076,0,1,0,0,1.12,0,0
6690.55,16,QR,MERCHANT,0,8514.35,7574.12,16569.05,0,2,4,0.074,0,0,0,0,0.88,0,0
1130.74,13,QR,MERCHANT,0,1160.98,1051.05,1380.78,0,2,3,0.198,0,0,0,0,1.07,0,0
1803.21,16,QR,INDIVIDUAL,1,2247.68,2079.44,2908.84,2,4,12,0.034,0,0,0,0,0.87,0,0
5872.02,2,MANUAL,INDIVIDUAL,1,4795.88,4463.29,5618.84,0,2,5,0.137,0,1,0,0,1.32,1,0
4210.38,10,MANUAL,MERCHANT,0,3980.41,4265.79,6205.33,2,4,4,0.009,0,0,0,0,0.99,0,0
1905.15,19,MANUAL,MERCHANT,0,2148.42,2368.87,3513.05,1,3,8,0.102,0,0,0,0,0.8,0,0
6523.99,1,MANUAL,MERCHANT,0,7700.8,7004.23,12018.56,2,6,1,0.032,0,1,0,0,0.93,0,0
4781.25,4,QR,INDIVIDUAL,0,6410.83,5417.55,8531.88,2,3,12,0.126,0,1,0,0,0.88,0,0
5738.78,20,QR,MERCHANT,1,5762.52,4865.9,9324.45,1,2,9,0.004,0,0,0,0,1.18,0,0
5170.71,8,QR,MERCHANT,1,6465.97,5915.48,9553.34,0,2,5,0.046,0,0,0,0,0.87,0,0
1971.87,22,QR,INDIVIDUAL,1,1871.71,1808.91,3156.59,0,3,1,0.131,0,0,0,0,1.09,0,0
3400.7,0,QR,INDIVIDUAL,1,3113.17,2844.78,6039.94,0,5,9,0.16,0,1,0,0,1.2,0,0
684.47,14,MANUAL,INDIVIDUAL,0,666.43,710.51,825.28,2,10,13,0.264,0,0,0,0,0.96,0,0
2299.05,6,QR,MERCHANT,1,1643.39,1785.63,2351.39,0,2,9,0.504,0,0,0,0,1.29,0,0
2919.57,18,MANUAL,INDIVIDUAL,1,2375.56,2419.31,3720.84,0,3,9,0.102,0,0,0,0,1.21,0,0
6400.16,9,MANUAL,MERCHANT,1,6718.99,5630.61,10701.2,0,4,13,0.056,1,0,0,0,1.14,0,0
5772.93,18,QR,MERCHANT,0,8141.5,7145.13,14543.96,2,4,6,0.15,0,0,0,0,0.81,0,0
1850.34,3,QR,INDIVIDUAL,1,1660.86,1646.67,1923.61,1,3,0,0.143,0,1,0,0,1.12,0,0
1813.86,14,QR,MERCHANT,0,1824.82,1572.02,2816.94,1,3,4,0.173,0,0,0,0,1.15,0,0
11804.98,1,QR,MERCHANT,0,14649.39,14583.0,23855.29,1,5,6,0.192,0,1,0,0,0.81,0,0
2794.71,21,QR,INDIVIDUAL,1,2714.54,2356.41,5133.48,0,2,12,0.458,0,0,0,0,1.19,0,0
4035.26,14,QR,MERCHANT,0,3717.1,3523.63,6070.57,4,6,9,0.192,0,0,1,1,1.14,0,1
7381.44,10,MANUAL,MERCHANT,0,7756.59,6648.16,10076.01,1,2,1,0.051,0,0,0,0,1.11,0,0
3389.54,21,QR,INDIVIDUAL,0,3376.86,3174.58,4519.62,0,4,11,0.01,0,0,0,0,1.07,0,0
3176.41,17,QR,MERCHANT,0,3850.13,3426.07,4366.19,0,4,3,0.05,0,0,0,0,0.93,0,0
2741.34,5,QR,MERCHANT,0,2995.28,2938.74,4942.24,0,1,4,0.139,0,1,0,0,0.93,0,0
2302.69,13,QR,INDIVIDUAL,1,3070.36,2834.65,4670.37,1,4,10,0.125,0,0,0,0,0.81,0,0
4140.67,8,QR,MERCHANT,0,3365.7,3363.21,5008.01,0,3,7,0.151,0,0,0,0,1.23,0,0
706.12,6,MANUAL,MERCHANT,0,905.57,877.17,1278.07,0,3,14,0.263,0,0,0,0,0.8,0,0
2630.67,0,MANUAL,MERCHANT,0,3018.21,3154.8,3481.34,1,3,12,0.105,0,1,0,0,0.83,0,0
5920.79,8,MANUAL,MERCHANT,1,6729.57,6789.22,11183.58,1,6,11,0.239,0,0,0,0,0.87,0,0
5331.09,21,QR,INDIVIDUAL,1,4036.9,3944.5,5321.38,3,5,0,0.123,0,0,0,1,1.35,1,0
12964.35,21,QR,MERCHANT,1,15729.0,13203.3,20037.22,0,4,3,0.156,0,0,0,0,0.98,0,0
7736.28,20,QR,MERCHANT,1,7096.14,7548.94,10482.72,2,6,10,0.064,0,0,0,0,1.02,0,0
5257.61,1,MANUAL,MERCHANT,0,4892.73,4702.97,5513.04,3,5,2,0.133,0,1,0,1,1.12,0,0
3736.1,5,QR,INDIVIDUAL,0,2826.28,2708.08,5572.51,0,5,8,0.156,0,1,0,0,1.38,0,0
2414.19,16,MANUAL,INDIVIDUAL,1,2077.35,2013.26,3697.38,0,1,3,0.158,0,0,0,0,1.2,0,0
5726.97,0,QR,MERCHANT,0,3862.84,4264.06,4496.15,1,8,12,0.133,0,1,0,0,1.34,1,0
4871.42,22,QR,MERCHANT,1,6110.35,5167.17,8033.28,0,2,14,0.095,0,0,0,0,0.94,0,0
2599.69,16,QR,MERCHANT,0,2792.87,2651.87,3811.23,0,3,3,0.315,0,0,0,0,0.98,0,0
1668.4,14,QR,INDIVIDUAL,0,1654.62,1565.82,3266.24,0,4,3,0.057,0,0,0,0,1.06,0,0
3471.05,11,QR,INDIVIDUAL,0,3718.01,3978.08,6783.83,0,1,6,0.377,0,0,0,0,0.87,0,0
10305.22,4,QR,INDIVIDUAL,1,8879.95,8222.15,16946.37,0,4,7,0.187,0,1,0,0,1.25,0,0
4020.6,5,QR,MERCHANT,0,3442.18,3124.91,5659.91,1,5,2,0.356,0,1,1,0,1.29,0,0
3735.2,3,QR,MERCHANT,1,3670.85,3705.33,6314.75,1,5,0,0.107,0,1,0,0,1.01,0,0
5328.63,4,QR,MERCHANT,0,6372.12,5875.45,10993.25,1,2,6,0.171,0,1,0,0,0.91,0,0
5614.95,17,QR,MERCHANT,0,4865.36,5093.55,5945.98,0,3,5,0.016,0,0,0,0,1.1,0,0
4555.16,22,QR,INDIVIDUAL,0,3965.21,3757.17,4612.21,0,4,13,0.003,0,0,0,0,1.21,0,0
3505.64,9,QR,INDIVIDUAL,0,2521.09,2659.52,3538.61,3,5,4,0.127,0,0,0,1,1.32,0,0
2304.54,16,QR,MERCHANT,1,2323.34,2317.61,3127.87,3,7,5,0.087,0,0,0,1,0.99,0,0
8994.52,1,QR,MERCHANT,1,8295.19,9120.87,12853.38,1,1,14,0.486,0,1,0,0,0.99,0,0
2479.31,23,QR,INDIVIDUAL,0,2664.14,2224.23,4013.08,1,3,7,0.11,0,0,0,0,1.11,0,0
14989.36,9,QR,MERCHANT,0,19297.18,16303.56,25834.77,1,2,2,0.038,0,0,0,0,0.92,0,0
4183.58,17,MANUAL,INDIVIDUAL,0,4085.43,4530.87,5202.14,1,6,14,0.105,0,0,0,0,0.92,0,0
3817.77,16,MANUAL,MERCHANT,0,3027.07,2734.56,4047.37,0,4,13,0.02,0,0,0,0,1.4,0,0
7215.46,20,QR,MERCHANT,0,7888.35,7269.31,12868.07,2,5,5,0.039,0,0,0,0,0.99,0,0
2022.59,15,QR,INDIVIDUAL,1,2159.11,2364.97,2382.65,1,5,10,0.156,0,0,1,0,0.85,0,1
6102.66,1,MANUAL,INDIVIDUAL,1,6739.39,6037.15,11147.74,0,2,8,0.258,0,1,0,0,1.01,0,0
4038.92,2,QR,MERCHANT,0,4327.77,3742.13,7190.01,1,5,5,0.096,0,1,1,0,1.08,0,0
5270.04,5,QR,INDIVIDUAL,0,4818.0,4177.41,7215.93,0,2,10,0.244,0,1,0,0,1.26,0,0
1967.98,5,MANUAL,INDIVIDUAL,1,1876.34,1706.73,2615.34,2,3,3,0.085,0,1,0,0,1.15,0,0
1951.45,2,MANUAL,INDIVIDUAL,1,1670.25,1426.41,2091.41,1,2,5,0.307,0,1,0,0,1.37,0,1
699.76,13,QR,INDIVIDUAL,1,595.98,526.43,988.76,0,5,5,0.434,0,0,0,0,1.33,0,0
2412.63,15,QR,INDIVIDUAL,0,2768.0,2420.8,4469.47,0,2,12,0.33,0,0,0,0,1.0,0,0
2301.38,9,MANUAL,MERCHANT,0,2819.53,2539.65,3278.19,1,5,5,0.036,0,0,0,0,0.91,0,0
1996.93,2,QR,MERCHANT,1,1675.51,1551.15,2369.84,0,1,1,0.418,0,1,0,0,1.29,0,0
